778,5,1,8,3,3,10,1,1
779,2,10,1,0,4,3,0,1
780,6,3,5,6,9,8,2,1
781,2,5,1,5,1,2,6,1
782,10,8,7,0,1,6,9,2
783,0,7,3,10,5,7,5,1
784,3,1,3,0,7,9,0,2
785,9,8,4,4,3,8,4,1
786,1,6,3,4,10,3,5,1
787,0,10,4,2,7,3,9,2
788,6,3,1,3,5,7,4,1
789,1,0,0,5,2,1,4,1
790,0,1,1,10,3,1,2,2
791,3,5,10,0,0,10,10,2
792,2,5,10,0,3,0,9,2
793,9,8,2,4,2,9,0,2
794,5,3,1,4,3,3,5,1
795,7,9,1,2,8,7,10,2
796,0,7,5,8,2,3,8,1
797,0,0,5,1,4,9,10,2
798,6,2,0,7,6,7,7,2
799,2,8,4,1,8,3,5,2
800,7,7,6,10,3,8,10,1
801,3,7,3,0,3,0,0,1
802,7,0,10,8,4,1,7,2
803,9,10,4,8,5,9,2,2
804,7,9,4,8,0,0,8,2
805,8,6,10,5,3,1,6,2
806,7,9,3,5,10,1,10,2
807,7,9,10,2,3,7,0,1
808,6,4,4,10,5,4,6,2
809,7,1,1,5,10,3,0,1
810,3,9,6,4,5,0,2,2
811,4,10,0,4,0,0,1,1
812,9,8,8,3,5,2,9,1
813,4,6,3,4,5,1,6,2
814,7,1,8,9,6,2,1,2
815,5,8,10,3,6,4,10,1
816,8,7,9,9,0,10,4,2
817,5,1,6,9,9,1,2,2
818,3,9,9,3,0,6,9,1
819,0,8,3,3,3,4,5,1
820,1,7,2,9,10,1,8,2
821,8,4,10,8,2,6,6,2
822,6,7,5,8,1,4,10,2
823,6,1,0,3,6,8,9,1
824,5,4,5,4,2,6,5,1
825,6,3,0,4,1,2,5,2
826,0,1,6,5,8,4,5,1
827,8,8,3,3,10,5,2,1
828,10,9,4,5,9,0,8,2
829,2,10,7,7,2,6,3,1
830,6,6,9,6,0,3,1,1
831,0,0,8,5,7,10,5,2
832,7,3,4,6,8,10,1,1
833,6,10,7,10,2,2,6,2
834,8,3,8,7,6,6,5,1
835,8,6,5,1,2,4,2,1
836,3,4,8,3,8,5,7,2
837,1,8,9,0,2,9,2,2
838,4,7,5,6,2,6,7,1
839,7,3,8,10,7,8,3,2
840,2,1,3,10,4,3,0,2
841,4,7,5,6,7,5,2,1
842,8,10,1,9,0,5,6,1
843,9,7,4,8,4,7,2,2
844,7,10,0,2,2,10,9,2
845,7,0,10,3,7,6,1,2
846,8,7,5,4,1,0,2,1
847,1,5,3,4,3,3,5,1
848,2,0,6,1,3,6,2,1
849,0,3,9,6,5,7,1,1
850,2,4,4,2,3,10,9,1
851,0,9,5,5,10,8,9,2
852,3,9,2,6,2,3,3,1
853,1,5,9,7,4,1,1,2
854,5,6,4,3,7,6,3,1
855,6,4,2,10,9,7,9,2
856,9,4,1,0,4,3,2,1
857,10,4,6,9,5,0,8,1
858,5,1,2,2,10,1,6,1
859,2,7,9,1,7,6,4,1
860,7,1,9,3,3,8,9,1
861,1,8,9,2,10,0,1,1
862,4,3,5,10,4,1,8,1
863,7,6,10,5,10,9,3,2
864,5,8,6,1,0,3,3,2
865,6,9,9,9,5,5,7,2
866,0,0,2,8,4,8,7,1
867,6,9,0,6,7,10,5,1
868,6,5,1,9,7,0,2,2
869,1,1,2,10,2,10,1,1
870,9,7,5,8,7,5,8,1
871,8,0,6,3,2,4,0,2
872,1,7,2,10,10,4,10,2
873,9,9,8,1,10,4,1,2
874,6,0,10,2,7,2,5,1
875,3,6,3,5,7,10,1,1
876,10,6,0,1,3,10,3,1
877,5,10,5,3,3,2,9,1
878,8,9,2,5,10,5,7,2
879,7,2,1,1,5,3,8,2
880,8,2,6,4,3,4,2,2
881,7,5,0,6,6,4,6,1
882,7,1,8,9,1,1,6,2
883,7,6,6,3,9,2,5,2
884,7,9,3,6,7,4,3,2
885,3,9,9,4,2,2,6,1
886,0,2,8,3,6,2,5,2
887,2,2,5,3,7,6,1,1
888,2,10,0,8,7,6,8,2
889,5,9,7,4,10,8,8,2
890,3,8,1,2,5,5,1,1
891,7,6,0,7,9,3,1,2
892,8,7,5,0,1,9,9,2
893,5,6,2,10,0,5,5,1
894,2,9,2,1,10,6,1,2
895,9,2,1,7,10,4,8,2
896,4,9,2,5,6,7,9,1
897,6,1,2,0,9,2,6,2
898,1,10,7,3,3,9,9,1
899,2,2,2,1,7,10,5,2
900,4,10,0,3,3,7,10,2
901,5,8,10,1,0,2,4,1
902,0,1,1,2,10,2,9,2
903,8,6,7,10,10,0,0,2
904,8,3,2,7,10,10,6,1
905,8,3,1,1,1,6,0,1
906,4,9,6,5,9,9,5,2
907,1,7,0,7,9,6,6,1
908,6,1,0,1,3,6,3,1
909,6,2,6,3,4,6,10,1
910,7,3,1,3,1,0,3,2
911,9,8,8,0,7,4,2,1
912,7,8,4,2,4,0,6,1
913,1,6,2,10,10,4,7,2
914,3,9,9,2,6,5,1,2
915,6,4,10,2,4,6,7,2
916,3,6,1,3,8,0,10,1
917,8,10,2,3,10,6,6,1
918,2,7,6,8,2,4,0,2
919,4,7,1,0,7,2,6,2
920,4,7,8,2,5,2,8,2
921,5,1,10,9,9,3,1,2
922,9,8,5,3,5,9,10,2
923,8,9,6,10,6,7,7,1
924,1,6,4,4,3,3,1,1
925,4,1,5,2,9,3,7,2
926,7,8,1,1,2,3,7,1
927,7,0,1,0,2,5,8,1
928,0,0,6,7,2,6,10,2
929,7,6,0,6,2,10,5,2
930,1,3,8,7,3,0,9,1
931,9,1,0,4,6,1,8,1
932,1,1,6,3,8,5,5,2
933,8,9,1,1,2,1,4,2
934,9,4,2,3,0,10,4,2
935,5,7,6,0,0,8,9,2
936,10,4,9,1,7,7,4,1
937,0,6,0,1,6,3,2,2
938,2,0,6,1,6,7,9,1
939,7,0,7,6,6,3,8,1
940,10,6,0,1,1,3,5,1
941,6,5,5,9,7,9,9,2
942,9,7,8,5,10,4,8,2
943,5,0,10,2,8,3,10,1
944,9,1,3,1,1,7,10,1
945,1,10,9,3,0,10,0,2
946,1,2,0,9,3,1,10,1
947,0,8,6,10,2,6,4,1
948,10,3,5,4,3,9,4,1
949,2,5,3,5,6,10,7,1
950,9,7,0,10,4,1,0,2
951,1,7,10,3,2,9,0,1
952,5,1,2,3,3,8,2,2
953,5,4,2,8,5,8,8,2
954,5,4,4,9,3,8,0,1
955,10,5,1,2,5,8,6,1
956,2,6,10,7,7,6,6,1
957,7,8,8,3,10,6,1,2
958,9,6,7,2,10,3,6,2
959,4,4,8,0,10,9,8,2
960,1,9,6,2,1,2,9,2
961,0,4,3,9,2,1,6,1
962,1,2,6,0,1,6,9,1
963,8,0,10,8,2,8,4,2
964,6,0,4,8,1,9,2,2
965,9,0,4,9,8,6,9,2
966,0,6,7,4,4,5,3,1
967,9,9,0,9,3,5,8,2
968,6,10,9,1,4,0,4,2
969,6,1,3,0,8,2,2,1
970,4,6,2,10,5,2,0,1
971,6,8,8,6,1,9,1,1
972,8,9,2,9,1,4,8,2
973,4,7,3,5,0,9,5,2
974,3,1,4,4,7,6,9,1
975,4,9,6,7,7,0,1,1
976,10,9,3,7,7,0,10,1
977,4,3,0,7,10,1,3,2
978,3,6,5,10,8,0,3,2
979,2,9,2,5,5,2,8,2
980,8,5,6,7,0,1,1,1
981,3,4,4,4,9,10,2,1
982,3,6,4,1,1,3,5,1
983,10,1,3,10,5,8,0,2
984,1,9,9,8,3,10,5,2
985,0,6,9,9,1,9,6,1
986,7,10,3,1,2,2,1,1
987,2,5,2,8,7,7,5,2
988,10,5,1,2,10,4,5,2
989,3,8,8,10,6,8,5,1
990,4,5,8,6,5,6,8,1
991,3,9,0,2,7,4,1,1
992,2,10,9,3,8,3,8,1
993,9,10,9,1,6,8,8,2
994,7,3,2,0,2,5,3,1
995,0,7,2,1,0,1,2,1
996,5,9,7,8,1,4,7,2
997,8,0,0,9,7,0,7,2
998,2,1,9,7,3,8,6,1
999,8,8,2,9,8,7,10,1
1000,8,4,3,7,9,6,7,1
